observer,obs_count,city,year
1023026,1,San Francisco,2018
33589,1,San Francisco,2018
33906,1,San Francisco,2018
913104,1,San Francisco,2018
1016327,1,San Francisco,2018
924007,1,San Francisco,2018
1013740,1,San Francisco,2018
912997,1,San Francisco,2018
1678955,1,San Francisco,2018
912790,1,San Francisco,2018
912744,1,San Francisco,2018
1012603,1,San Francisco,2018
920258,1,San Francisco,2018
647694,1,San Francisco,2018
881470,1,San Francisco,2018
748705,1,San Francisco,2018
929129,1,San Francisco,2018
750506,1,San Francisco,2018
498508,1,San Francisco,2018
750640,1,San Francisco,2018
489358,1,San Francisco,2018
486908,1,San Francisco,2018
929177,1,San Francisco,2018
483828,1,San Francisco,2018
482218,1,San Francisco,2018
751258,1,San Francisco,2018
476003,1,San Francisco,2018
754301,1,San Francisco,2018
463134,1,San Francisco,2018
754625,1,San Francisco,2018
754947,1,San Francisco,2018
749580,1,San Francisco,2018
928892,1,San Francisco,2018
740949,1,San Francisco,2018
748577,1,San Francisco,2018
537636,1,San Francisco,2018
537184,1,San Francisco,2018
741586,1,San Francisco,2018
742338,1,San Francisco,2018
743298,1,San Francisco,2018
531973,1,San Francisco,2018
531565,1,San Francisco,2018
528757,1,San Francisco,2018
746130,1,San Francisco,2018
747070,1,San Francisco,2018
522517,1,San Francisco,2018
747502,1,San Francisco,2018
747642,1,San Francisco,2018
520603,1,San Francisco,2018
519207,1,San Francisco,2018
460137,1,San Francisco,2018
755789,1,San Francisco,2018
755870,1,San Francisco,2018
755996,1,San Francisco,2018
765057,1,San Francisco,2018
765541,1,San Francisco,2018
766403,1,San Francisco,2018
444977,1,San Francisco,2018
931452,1,San Francisco,2018
766850,1,San Francisco,2018
439753,1,San Francisco,2018
439557,1,San Francisco,2018
927904,1,San Francisco,2018
439197,1,San Francisco,2018
767700,1,San Francisco,2018
767866,1,San Francisco,2018
770452,1,San Francisco,2018
438547,1,San Francisco,2018
775403,1,San Francisco,2018
764389,1,San Francisco,2018
763726,1,San Francisco,2018
930735,1,San Francisco,2018
757856,1,San Francisco,2018
756024,1,San Francisco,2018
756030,1,San Francisco,2018
756544,1,San Francisco,2018
756602,1,San Francisco,2018
757270,1,San Francisco,2018
452871,1,San Francisco,2018
452159,1,San Francisco,2018
763578,1,San Francisco,2018
927913,1,San Francisco,2018
929335,1,San Francisco,2018
760390,1,San Francisco,2018
761830,1,San Francisco,2018
761991,1,San Francisco,2018
762883,1,San Francisco,2018
538324,1,San Francisco,2018
740710,1,San Francisco,2018
880418,1,San Francisco,2018
686332,1,San Francisco,2018
616292,1,San Francisco,2018
928869,1,San Francisco,2018
615471,1,San Francisco,2018
613245,1,San Francisco,2018
928525,1,San Francisco,2018
710672,1,San Francisco,2018
716511,1,San Francisco,2018
605942,1,San Francisco,2018
928474,1,San Francisco,2018
928276,1,San Francisco,2018
724421,1,San Francisco,2018
725206,1,San Francisco,2018
725340,1,San Francisco,2018
602767,1,San Francisco,2018
928249,1,San Francisco,2018
697682,1,San Francisco,2018
626277,1,San Francisco,2018
740198,1,San Francisco,2018
626997,1,San Francisco,2018
649442,1,San Francisco,2018
646611,1,San Francisco,2018
646112,1,San Francisco,2018
928770,1,San Francisco,2018
645378,1,San Francisco,2018
644830,1,San Francisco,2018
643392,1,San Francisco,2018
652805,1,San Francisco,2018
658326,1,San Francisco,2018
639173,1,San Francisco,2018
662121,1,San Francisco,2018
670341,1,San Francisco,2018
629341,1,San Francisco,2018
671323,1,San Francisco,2018
673884,1,San Francisco,2018
595188,1,San Francisco,2018
593295,1,San Francisco,2018
725636,1,San Francisco,2018
587466,1,San Francisco,2018
556392,1,San Francisco,2018
735721,1,San Francisco,2018
552831,1,San Francisco,2018
551854,1,San Francisco,2018
735864,1,San Francisco,2018
551378,1,San Francisco,2018
551040,1,San Francisco,2018
736641,1,San Francisco,2018
738654,1,San Francisco,2018
739275,1,San Francisco,2018
546699,1,San Francisco,2018
545535,1,San Francisco,2018
542759,1,San Francisco,2018
541879,1,San Francisco,2018
541683,1,San Francisco,2018
928016,1,San Francisco,2018
734462,1,San Francisco,2018
558572,1,San Francisco,2018
578656,1,San Francisco,2018
586793,1,San Francisco,2018
731501,1,San Francisco,2018
579343,1,San Francisco,2018
579115,1,San Francisco,2018
579034,1,San Francisco,2018
579017,1,San Francisco,2018
577223,1,San Francisco,2018
558900,1,San Francisco,2018
576382,1,San Francisco,2018
732488,1,San Francisco,2018
732809,1,San Francisco,2018
732896,1,San Francisco,2018
571747,1,San Francisco,2018
569088,1,San Francisco,2018
437796,1,San Francisco,2018
436795,1,San Francisco,2018
775441,1,San Francisco,2018
844081,1,San Francisco,2018
845623,1,San Francisco,2018
255898,1,San Francisco,2018
846821,1,San Francisco,2018
847469,1,San Francisco,2018
251630,1,San Francisco,2018
847493,1,San Francisco,2018
848608,1,San Francisco,2018
850622,1,San Francisco,2018
246213,1,San Francisco,2018
851031,1,San Francisco,2018
851278,1,San Francisco,2018
943499,1,San Francisco,2018
238711,1,San Francisco,2018
852382,1,San Francisco,2018
852789,1,San Francisco,2018
845482,1,San Francisco,2018
270160,1,San Francisco,2018
432524,1,San Francisco,2018
942679,1,San Francisco,2018
297854,1,San Francisco,2018
939051,1,San Francisco,2018
837544,1,San Francisco,2018
286920,1,San Francisco,2018
940287,1,San Francisco,2018
837918,1,San Francisco,2018
838712,1,San Francisco,2018
280544,1,San Francisco,2018
280349,1,San Francisco,2018
838744,1,San Francisco,2018
839229,1,San Francisco,2018
839668,1,San Francisco,2018
842646,1,San Francisco,2018
274345,1,San Francisco,2018
843312,1,San Francisco,2018
854101,1,San Francisco,2018
233446,1,San Francisco,2018
924868,1,San Francisco,2018
856159,1,San Francisco,2018
862837,1,San Francisco,2018
948025,1,San Francisco,2018
865714,1,San Francisco,2018
948101,1,San Francisco,2018
867414,1,San Francisco,2018
204252,1,San Francisco,2018
202104,1,San Francisco,2018
868381,1,San Francisco,2018
875417,1,San Francisco,2018
948902,1,San Francisco,2018
187250,1,San Francisco,2018
875899,1,San Francisco,2018
876110,1,San Francisco,2018
877288,1,San Francisco,2018
880218,1,San Francisco,2018
946553,1,San Francisco,2018
217529,1,San Francisco,2018
217782,1,San Francisco,2018
223695,1,San Francisco,2018
946131,1,San Francisco,2018
228742,1,San Francisco,2018
856312,1,San Francisco,2018
924827,1,San Francisco,2018
227567,1,San Francisco,2018
858099,1,San Francisco,2018
858458,1,San Francisco,2018
860411,1,San Francisco,2018
859193,1,San Francisco,2018
859223,1,San Francisco,2018
219503,1,San Francisco,2018
859819,1,San Francisco,2018
218656,1,San Francisco,2018
646850,1,San Francisco,2018
835223,1,San Francisco,2018
309476,1,San Francisco,2018
834940,1,San Francisco,2018
933595,1,San Francisco,2018
412076,1,San Francisco,2018
931862,1,San Francisco,2018
931899,1,San Francisco,2018
791070,1,San Francisco,2018
791186,1,San Francisco,2018
792956,1,San Francisco,2018
402292,1,San Francisco,2018
932050,1,San Francisco,2018
927808,1,San Francisco,2018
793269,1,San Francisco,2018
793644,1,San Francisco,2018
795034,1,San Francisco,2018
796910,1,San Francisco,2018
800451,1,San Francisco,2018
808548,1,San Francisco,2018
791010,1,San Francisco,2018
788298,1,San Francisco,2018
788241,1,San Francisco,2018
780678,1,San Francisco,2018
778038,1,San Francisco,2018
778118,1,San Francisco,2018
779860,1,San Francisco,2018
425694,1,San Francisco,2018
931713,1,San Francisco,2018
424878,1,San Francisco,2018
781032,1,San Francisco,2018
419870,1,San Francisco,2018
422229,1,San Francisco,2018
421065,1,San Francisco,2018
927827,1,San Francisco,2018
786425,1,San Francisco,2018
420616,1,San Francisco,2018
3406503,1,San Francisco,2018
809750,1,San Francisco,2018
810099,1,San Francisco,2018
315865,1,San Francisco,2018
384979,1,San Francisco,2018
353235,1,San Francisco,2018
925105,1,San Francisco,2018
823644,1,San Francisco,2018
936753,1,San Francisco,2018
826609,1,San Francisco,2018
828769,1,San Francisco,2018
831524,1,San Francisco,2018
832103,1,San Francisco,2018
832752,1,San Francisco,2018
832803,1,San Francisco,2018
318147,1,San Francisco,2018
317611,1,San Francisco,2018
834234,1,San Francisco,2018
834285,1,San Francisco,2018
834477,1,San Francisco,2018
820771,1,San Francisco,2018
355001,1,San Francisco,2018
360033,1,San Francisco,2018
376602,1,San Francisco,2018
813948,1,San Francisco,2018
814029,1,San Francisco,2018
927673,1,San Francisco,2018
933716,1,San Francisco,2018
378993,1,San Francisco,2018
933735,1,San Francisco,2018
372044,1,San Francisco,2018
818233,1,San Francisco,2018
371230,1,San Francisco,2018
815241,1,San Francisco,2018
368380,1,San Francisco,2018
367988,1,San Francisco,2018
927547,1,San Francisco,2018
364678,1,San Francisco,2018
946388,1,San Francisco,2018
2991,735,San Francisco,2019
34038,699,San Francisco,2019
8778,612,San Francisco,2019
3494,558,San Francisco,2019
46415,541,San Francisco,2019
179103,492,San Francisco,2019
7302,483,San Francisco,2019
38530,471,San Francisco,2019
15206,452,San Francisco,2019
108264,431,San Francisco,2019
756324,429,San Francisco,2019
209572,406,San Francisco,2019
819,406,San Francisco,2019
23297,381,San Francisco,2019
506327,377,San Francisco,2019
3342,366,San Francisco,2019
3558,332,San Francisco,2019
279834,327,San Francisco,2019
427781,324,San Francisco,2019
25480,322,San Francisco,2019
425620,295,San Francisco,2019
38974,295,San Francisco,2019
9335,287,San Francisco,2019
797207,285,San Francisco,2019
242610,281,San Francisco,2019
17695,268,San Francisco,2019
36130,254,San Francisco,2019
2692,244,San Francisco,2019
140881,228,San Francisco,2019
681834,225,San Francisco,2019
812002,223,San Francisco,2019
398213,220,San Francisco,2019
32603,218,San Francisco,2019
29323,216,San Francisco,2019
13370,215,San Francisco,2019
33520,198,San Francisco,2019
213330,187,San Francisco,2019
133261,182,San Francisco,2019
13377,176,San Francisco,2019
481366,171,San Francisco,2019
187268,170,San Francisco,2019
29310,168,San Francisco,2019
1,166,San Francisco,2019
182135,158,San Francisco,2019
20270,157,San Francisco,2019
10999,155,San Francisco,2019
755392,146,San Francisco,2019
896378,141,San Francisco,2019
33066,135,San Francisco,2019
837644,133,San Francisco,2019
71944,129,San Francisco,2019
379321,128,San Francisco,2019
395294,128,San Francisco,2019
294211,127,San Francisco,2019
1537873,127,San Francisco,2019
1658224,127,San Francisco,2019
1664121,127,San Francisco,2019
2527,126,San Francisco,2019
28037,126,San Francisco,2019
375183,125,San Francisco,2019
660596,125,San Francisco,2019
47230,124,San Francisco,2019
1674700,123,San Francisco,2019
477,121,San Francisco,2019
32763,120,San Francisco,2019
938907,116,San Francisco,2019
3809,116,San Francisco,2019
262841,115,San Francisco,2019
336699,115,San Francisco,2019
1134714,112,San Francisco,2019
60643,111,San Francisco,2019
35076,110,San Francisco,2019
1591079,108,San Francisco,2019
40229,108,San Francisco,2019
1521943,107,San Francisco,2019
43687,106,San Francisco,2019
155444,105,San Francisco,2019
441699,105,San Francisco,2019
1691285,104,San Francisco,2019
8371,103,San Francisco,2019
3735,100,San Francisco,2019
1650700,99,San Francisco,2019
866528,99,San Francisco,2019
44387,98,San Francisco,2019
571354,97,San Francisco,2019
742133,96,San Francisco,2019
1258694,95,San Francisco,2019
651288,94,San Francisco,2019
78845,94,San Francisco,2019
309476,94,San Francisco,2019
116788,93,San Francisco,2019
818059,92,San Francisco,2019
462,90,San Francisco,2019
1227937,89,San Francisco,2019
316492,88,San Francisco,2019
246848,87,San Francisco,2019
34099,87,San Francisco,2019
793333,86,San Francisco,2019
1415559,86,San Francisco,2019
1687905,86,San Francisco,2019
254586,86,San Francisco,2019
1046289,83,San Francisco,2019
725571,83,San Francisco,2019
1266422,82,San Francisco,2019
216259,81,San Francisco,2019
54252,80,San Francisco,2019
4005,80,San Francisco,2019
1645564,80,San Francisco,2019
1666833,76,San Francisco,2019
794826,76,San Francisco,2019
1603226,75,San Francisco,2019
735311,74,San Francisco,2019
767225,74,San Francisco,2019
795034,74,San Francisco,2019
1449526,73,San Francisco,2019
536,73,San Francisco,2019
65554,73,San Francisco,2019
1522152,71,San Francisco,2019
453711,70,San Francisco,2019
18764,67,San Francisco,2019
1677151,66,San Francisco,2019
839315,66,San Francisco,2019
79703,64,San Francisco,2019
88577,64,San Francisco,2019
770371,63,San Francisco,2019
616107,62,San Francisco,2019
995608,62,San Francisco,2019
132118,62,San Francisco,2019
1310562,62,San Francisco,2019
5327,61,San Francisco,2019
2580,60,San Francisco,2019
1085700,60,San Francisco,2019
896482,60,San Francisco,2019
405131,59,San Francisco,2019
1564574,59,San Francisco,2019
1028060,57,San Francisco,2019
24029,56,San Francisco,2019
1605772,56,San Francisco,2019
112125,55,San Francisco,2019
640,55,San Francisco,2019
1691572,55,San Francisco,2019
16404,54,San Francisco,2019
1650058,54,San Francisco,2019
1426863,54,San Francisco,2019
446984,54,San Francisco,2019
477192,53,San Francisco,2019
1672731,52,San Francisco,2019
1345264,51,San Francisco,2019
759048,51,San Francisco,2019
168351,51,San Francisco,2019
5179,50,San Francisco,2019
1516363,50,San Francisco,2019
498,50,San Francisco,2019
1609844,50,San Francisco,2019
736127,50,San Francisco,2019
1672623,49,San Francisco,2019
1660358,48,San Francisco,2019
744235,48,San Francisco,2019
349220,48,San Francisco,2019
1625655,48,San Francisco,2019
1647110,48,San Francisco,2019
1690590,47,San Francisco,2019
1576945,47,San Francisco,2019
728009,47,San Francisco,2019
1559025,47,San Francisco,2019
1687014,46,San Francisco,2019
1543765,46,San Francisco,2019
1683763,46,San Francisco,2019
1544171,45,San Francisco,2019
1244509,44,San Francisco,2019
384080,44,San Francisco,2019
49977,44,San Francisco,2019
862907,43,San Francisco,2019
1645515,43,San Francisco,2019
1243210,43,San Francisco,2019
1691205,43,San Francisco,2019
1650050,43,San Francisco,2019
957498,43,San Francisco,2019
1683376,43,San Francisco,2019
889568,43,San Francisco,2019
1488648,42,San Francisco,2019
1229362,42,San Francisco,2019
1674314,42,San Francisco,2019
13710,42,San Francisco,2019
1598460,42,San Francisco,2019
1516296,42,San Francisco,2019
1678531,42,San Francisco,2019
1678290,41,San Francisco,2019
273774,41,San Francisco,2019
1101877,41,San Francisco,2019
89029,41,San Francisco,2019
1683461,40,San Francisco,2019
1687551,40,San Francisco,2019
218533,40,San Francisco,2019
6930,40,San Francisco,2019
1683769,40,San Francisco,2019
256373,39,San Francisco,2019
835196,39,San Francisco,2019
913281,39,San Francisco,2019
10201,39,San Francisco,2019
1532793,39,San Francisco,2019
1677055,39,San Francisco,2019
1507002,39,San Francisco,2019
867879,38,San Francisco,2019
1351816,38,San Francisco,2019
1183011,38,San Francisco,2019
56560,38,San Francisco,2019
1686073,38,San Francisco,2019
194212,38,San Francisco,2019
1542453,37,San Francisco,2019
20125,37,San Francisco,2019
1690443,37,San Francisco,2019
1513578,37,San Francisco,2019
397632,36,San Francisco,2019
1679421,36,San Francisco,2019
1688633,36,San Francisco,2019
1683788,35,San Francisco,2019
918971,35,San Francisco,2019
1687888,35,San Francisco,2019
28726,35,San Francisco,2019
1651306,35,San Francisco,2019
1674351,35,San Francisco,2019
433578,35,San Francisco,2019
1691933,35,San Francisco,2019
1576974,35,San Francisco,2019
439185,35,San Francisco,2019
553424,35,San Francisco,2019
468579,35,San Francisco,2019
726143,35,San Francisco,2019
33419,34,San Francisco,2019
425713,34,San Francisco,2019
1477370,34,San Francisco,2019
1676020,34,San Francisco,2019
910,33,San Francisco,2019
1677718,33,San Francisco,2019
623412,33,San Francisco,2019
936413,33,San Francisco,2019
1660328,33,San Francisco,2019
70362,33,San Francisco,2019
402342,33,San Francisco,2019
402494,33,San Francisco,2019
12564,33,San Francisco,2019
3290,33,San Francisco,2019
1099426,32,San Francisco,2019
247291,32,San Francisco,2019
916262,32,San Francisco,2019
382232,32,San Francisco,2019
1120329,32,San Francisco,2019
1479673,32,San Francisco,2019
31034,32,San Francisco,2019
32114,32,San Francisco,2019
1677557,32,San Francisco,2019
1660374,32,San Francisco,2019
1604542,31,San Francisco,2019
1701313,31,San Francisco,2019
1544183,31,San Francisco,2019
33957,31,San Francisco,2019
200077,31,San Francisco,2019
44845,31,San Francisco,2019
4915,31,San Francisco,2019
1693466,31,San Francisco,2019
181,31,San Francisco,2019
1592525,31,San Francisco,2019
1666911,31,San Francisco,2019
1207602,30,San Francisco,2019
1683263,30,San Francisco,2019
1423323,30,San Francisco,2019
1673837,30,San Francisco,2019
1690351,30,San Francisco,2019
1692194,30,San Francisco,2019
798633,30,San Francisco,2019
200152,30,San Francisco,2019
250046,30,San Francisco,2019
1544507,30,San Francisco,2019
540069,30,San Francisco,2019
532567,30,San Francisco,2019
1687610,29,San Francisco,2019
1544180,29,San Francisco,2019
1665915,29,San Francisco,2019
34112,29,San Francisco,2019
1667187,29,San Francisco,2019
38698,29,San Francisco,2019
74001,29,San Francisco,2019
1659322,29,San Francisco,2019
1692459,29,San Francisco,2019
